"4079338846","1","1722349662","1722590996"
"3959030455","1","1722349686","1722589987"
"2783295545","0","1722349715","1722589513"
"4080101132","0","1722349729","1722588812"
"4083252683","0","1722425801","1722588041"
"4083329248","0","1722437919","1722587193"
"4083316152","0","1722437906","1722586963"
"1471831132","0","1722430570","1722586814"
"4083234297","1","1722464899","1722586685"
"4082470802","0","1722538119","1722586346"
"4073027311","1","1722535023","1722571531"
"4077148238","1","1721398834","1721983176"
"4078028780","1","1721353042","1721980588"
"4073343855","0","1721776575","1721980260"
"4079298191","0","1721662422","1721979666"
"4080248374","1","1721815107","1721979539"
"3716468642","0","1721955446","1721979102"
"4073695893","0","1720510184","1721978998"
"4073902751","0","1720775488","1721978888"
"3781168637","1","1721105861","1721978638"
"4076621266","0","1721089723","1721978624"
"4076640253","1","1721131276","1721976903"
"4076828939","0","1721131981","1721976634"
"4078128774","0","1721375312","1721976506"
"4078147168","0","1721394665","1721976369"
"4077977513","0","1721423351","1721976328"
"3912623924","1","1721456476","1721974486"
"4076874121","1","1721536271","1721973732"
"4078591382","0","1721538862","1721973673"
"4078552990","0","1721538754","1721973607"
"4078937864","0","1721538909","1721973189"
"4078937960","0","1721538940","1721973106"
"4078592500","0","1721567856","1721973022"
"4079761469","0","1721708235","1721972968"
"4079842100","0","1721730010","1721972833"
"4079886643","0","1721730224","1721972698"
"4078582023","0","1721743047","1721972598"
"4076532756","0","1721743125","1721972441"
"4080265995","1","1721834389","1721972436"
"4080656259","0","1721882749","1721972301"
"4080646033","0","1721882827","1721972298"
"4080175201","0","1721782805","1721972240"
"4080224766","0","1721815213","1721972200"
"4080333313","0","1721816770","1721971976"
"4079849233","0","1721816983","1721971788"
"4080556623","0","1721866703","1721971565"
"4080612673","0","1721882668","1721971439"
"4080646042","0","1721882928","1721970510"
"4080333413","0","1721816789","1721885158"
"4080444573","0","1721835402","1721884964"
"4079807085","0","1721835445","1721884832"
"4080011628","0","1721778928","1721821714"
"4077575453","0","1721536141","1721746722"
"4078928682","0","1721536155","1721746621"
"4079374174","0","1721662218","1721746494"
"4068759263","1","1721026457","1721330809"
"4076743256","0","1721116703","1721330699"
"4076781048","0","1721123730","1721330694"
"4076312815","0","1721124402","1721330673"
"4075199340","0","1721124568","1721330635"
"4076622884","0","1721131762","1721330597"
"4076829074","0","1721131995","1721330534"
"4076720365","0","1721142609","1721330508"
"4076599248","0","1721143592","1721330427"
"4077377126","0","1721255584","1721330177"
"2518823352","0","1721255590","1721330128"
"4077644037","0","1721301953","1721330047"
"4077096053","1","1721215980","1721247416"
"3493013311","0","1721226610","1721247034"
"4073218268","0","1721228445","1721247025"
"3903673507","1","1721131446","1721246831"
"4077034320","0","1721165945","1721243241"
"4077242975","0","1721214928","1721242871"
"3270432062","0","1721089634","1721107646"
"3834594519","0","1721089605","1721107613"
"4069706978","0","1719638793","1721044445"
"4069673350","0","1719652062","1721044437"
"4069691489","0","1719838524","1721044430"
"4073734612","0","1720510104","1721036945"
"3544377004","0","1720519285","1721036828"
"3863841437","0","1720573158","1721036775"
"4074287909","1","1720615436","1721036725"
"4073734827","0","1720604924","1721036281"
"4073694468","0","1720775631","1721034838"
"4072248660","0","1720796120","1721034750"
"4074318690","1","1720851163","1721034670"
"4068388401","0","1721010416","1721034399"
"4076203763","0","1721013476","1721033795"
"4074986808","0","1720771720","1721027234"
"3772154891","0","1720834233","1721026458"
"4075838596","0","1720956980","1721025698"
"3499866588","1","1720941158","1720960594"
"4075873236","1","1720940777","1720960590"
"2812088384","1","1720840995","1720958945"
"4075020849","0","1720923636","1720958897"
"3864658179","0","1720936732","1720958302"
"4074261112","0","1720835137","1720953504"
"4065559627","0","1720835125","1720953420"
"4075455203","0","1720851030","1720953409"
"4075459819","0","1720851036","1720953143"
"1336087804","0","1720855840","1720894579"
"4075426236","0","1720840950","1720894386"
"4075427985","0","1720840984","1720894331"
"4075497961","0","1720859897","1720894220"
"4075441843","0","1720851063","1720869490"
"4074576206","0","1720671573","1720853113"
"4074576315","0","1720671595","1720853050"
"4074577717","0","1720671968","1720852914"
"4073822078","0","1720682565","1720852882"
"4075076067","0","1720772909","1720852668"
"4075089067","0","1720775719","1720852506"
"4069838828","1","1720833454","1720852490"
"4074665952","0","1720708141","1720852199"
"4074943075","0","1720742258","1720852144"
"4074984487","0","1720772742","1720852043"
"4074551507","0","1720772922","1720851965"
"4074120763","0","1720775260","1720851886"
"4074082108","0","1720775328","1720851823"
"4073862647","0","1720775608","1720851745"
"4073667382","0","1720775650","1720851717"
"4073632486","0","1720775668","1720851662"
"4073241360","0","1720775730","1720851582"
"4073331618","0","1720775743","1720851463"
"4073241369","0","1720775773","1720851348"
"4073226254","0","1720775802","1720851225"
"3840238540","0","1720796066","1720851068"
"3829651213","0","1720796109","1720850947"
"4018672489","0","1720831893","1720850097"
"4070204778","0","1720796148","1720850083"
"4075162180","0","1720828251","1720849534"
"4071436859","0","1720796171","1720849120"
"4073251598","0","1720437242","1720537235"
"4073667356","0","1720497286","1720537155"
"4073667374","0","1720502826","1720536246"
"4073367114","0","1720498012","1720535726"
"4073705660","1","1720503040","1720535649"
"4073765405","0","1720516519","1720535466"
"4073331957","0","1720436789","1720459246"
"4070200296","0","1720254927","1720282688"
"4069729952","0","1720254984","1720282644"
"4070987053","1","1720263833","1720282590"
"3904991447","1","1720019427","1720281793"
"2538464071","1","1720019751","1720281791"
"4069254387","0","1720255101","1720281682"
"3540320652","0","1719929272","1719950922"
"3440111038","0","1719929296","1719949306"
"4067560311","0","1719836399","1719938295"
"4070581317","0","1719837914","1719938183"
"4070422495","0","1719838464","1719938101"
"4070631822","0","1719879969","1719937809"
"468681509","0","1719839432","1719937320"
"4070796453","0","1719878757","1719937303"
"4069769993","0","1719838636","1719856762"
"4069815167","0","1719838665","1719856730"
"4068390553","0","1719447282","1719856375"
"4069297669","0","1719638750","1719855753"
"4069287951","0","1719638778","1719855616"
"3999302530","0","1719638842","1719855541"
"4066367444","1","1719836381","1719855231"
"4070407631","0","1719836466","1719854778"
"4069694463","0","1719632241","1719854229"
"4069777421","0","1719754181","1719854184"
"4070041132","0","1719728576","1719851323"
"4069780996","0","1719759090","1719851272"
"4070137752","1","1719805739","1719851059"
"4069692857","0","1719660955","1719837776"
"4069420222","0","1719646719","1719837695"
"4064222702","0","1718603815","1719563714"
"4064520005","0","1718603858","1719563007"
"2873543397","1","1718611702","1719562911"
"4062611412","0","1718618076","1719562895"
"3756702425","0","1718669708","1719562816"
"4061763872","0","1718675956","1719562631"
"4059625857","0","1718755243","1719562626"
"4045463341","0","1718976539","1719562334"
"4068876035","1","1719483373","1719561715"
"4068786544","0","1719497378","1719561168"
"4064126240","0","1719500251","1719561048"
"4005883540","0","1718703327","1719546218"
"3892104804","0","1718710582","1719545473"
"4060431636","0","1718755228","1719545148"
"4062810746","0","1718755386","1719545066"
"4065653377","0","1718803748","1719544735"
"4065839293","0","1718839400","1719544590"
"4060283517","0","1718839429","1719544246"
"4064776009","0","1718876879","1719518431"
"4065989294","0","1718919712","1719518338"
"3613408814","1","1719024000","1719518045"
"4067273947","0","1719143153","1719518017"
"4066357792","0","1719143291","1719517976"
"4066346865","0","1719143303","1719517551"
"4067286367","1","1719232816","1719517435"
"4064855027","0","1719143736","1719516207"
"4067929093","0","1719275096","1719516198"
"4066780747","0","1719275118","1719516060"
"4066710854","0","1719275145","1719514832"
"4067669574","0","1719275203","1719514760"
"4067929623","0","1719275250","1719514659"
"4068100921","0","1719314858","1719514109"
"4066849155","0","1719354730","1719513914"
"4067955625","0","1719355035","1719513767"
"4068117544","0","1719359612","1719513711"
"4068353190","1","1719379914","1719513506"
"4068427005","0","1719379817","1719512613"
"4068629643","0","1719414921","1719512609"
"4068543250","0","1719447256","1719512507"
"4067966505","1","1719303819","1719379035"
"4066818239","0","1719274912","1719297828"
"4066890417","0","1719274974","1719297651"
"4066924893","0","1719275173","1719297559"
"4067929400","0","1719275188","1719297147"
"4067929481","0","1719275210","1719296922"
"4066785660","0","1719275195","1719296817"
"4067929540","0","1719275223","1719296512"
"4067929577","0","1719275238","1719296440"
"4067259199","0","1719275324","1719296205"
"4067929906","0","1719275341","1719295443"
"4066303371","0","1719143313","1719222823"
"4065989442","0","1719143475","1719222774"
"4065287356","0","1719143614","1719222634"
"4065016341","0","1719143710","1719222598"
"4067300149","0","1719150520","1719222547"
"4064933736","0","1719143753","1719222144"
"4058988495","1","1719203243","1719222055"
"4067537581","0","1719203205","1719221903"
"4066853018","0","1719096811","1719207563"
"4067094712","0","1719096881","1719207559"
"4065280957","0","1719143660","1719207377"
"4067274904","0","1719143346","1719190148"
"4066852220","0","1719046820","1719149332"
"4066725305","0","1719024732","1719149251"
"4066353163","0","1719106322","1719126051"
"4066919982","0","1719096801","1719123940"
"4066864964","0","1719096859","1719123543"
"4066823046","0","1719096870","1719122241"
"4066951912","0","1719096924","1719121990"
"4066443580","1","1718983015","1719042916"
"4038039755","0","1718983112","1719042736"
"4066743075","0","1719019551","1719042383"
"3640506546","1","1718876905","1718908072"
"4064569648","0","1718613037","1718650611"
"4064636750","0","1718612878","1718650330"
"4064580621","0","1718617661","1718649919"
"4058609245","0","1718617720","1718649817"
"4063427386","0","1718617868","1718649618"
"4062930101","0","1718617965","1718649519"
"4062051692","0","1718618215","1718649374"
"4061780716","0","1718618286","1718649136"
"4061573400","0","1718618359","1718649077"
"4051756769","0","1716476317","1718535272"
"4054062015","0","1716618387","1718529443"
"4053985405","0","1716627920","1718529421"
"4060304902","0","1717852681","1718528921"
"4062293004","0","1718207444","1718528734"
"4064053900","0","1718465101","1718528566"
"4063945264","1","1718441255","1718528175"
"4063919845","1","1718435463","1718527509"
"4064025080","0","1718459437","1718527500"
"4063969503","1","1718506279","1718527413"
"4063078657","0","1718426290","1718459070"
"4051667215","0","1718413089","1718448391"
"4059772044","0","1718412969","1718438266"
"2805841616","1","1718412984","1718437765"
"4052340523","0","1718413132","1718437000"
"4052293566","0","1718413035","1718432610"
"4052353596","0","1718413110","1718432438"
"4052157349","0","1718413118","1718432394"
"3509584270","0","1718413456","1718432320"
"3115976406","0","1718413638","1718432211"
"4053350085","0","1716476106","1718431048"
"4053523798","0","1716560158","1718431022"
"4061003818","0","1717860822","1718430900"
"4063438736","0","1718409111","1718430496"
"4063540583","0","1718357539","1718409983"
"4051932523","0","1716247275","1718301748"
"4053342481","0","1716475298","1718301582"
"4056570641","0","1717078224","1718301544"
"4060464611","0","1717755567","1718301470"
"4060857440","0","1717829268","1718301399"
"4060520478","0","1718145590","1718161803"
"4062006704","0","1718092305","1718160044"
"4061575899","0","1718000863","1718158518"
"3075646075","0","1717892805","1718157877"
"4060563940","0","1717771203","1718157806"
"4058193690","0","1717754280","1718157773"
"4060286620","1","1717722191","1718154344"
"4060010554","0","1717676119","1718078514"
"4058960346","0","1717540273","1718078505"
"4058411670","1","1717416372","1718078498"
"2948185526","1","1717816352","1718078128"
"3854141757","0","1717837808","1718077675"
"4060854576","0","1717836503","1718076727"
"4061221864","0","1717908841","1717941761"
"4056436309","0","1717921635","1717941585"
"4059264096","0","1717754003","1717773899"
"4055338717","0","1717754921","1717773784"
"4054823466","0","1716785306","1717531433"
"3736683891","0","1716850501","1717531407"
"4055745038","1","1716934268","1717531244"
"4054873087","0","1716823638","1717513425"
"4058265134","0","1717387052","1717513344"
"3629777134","1","1716885304","1717513155"
"4055337923","1","1716889279","1717513007"
"4055912332","1","1717160494","1717512921"
"4055832246","1","1717160595","1717512672"
"4056787822","0","1717245832","1717512599"
"3118573184","0","1717319160","1717512573"
"4057977871","0","1717368804","1717512569"
"4058372095","0","1717406559","1717512270"
"4058762725","0","1717471353","1717512156"
"4058662127","0","1717451806","1717512079"
"4057110695","0","1717167133","1717309877"
"4057482658","0","1717238513","1717309728"
"4057513897","0","1717245702","1717309569"
"4057117688","0","1717245744","1717309442"
"4055516365","0","1717290364","1717309299"
"4057583125","0","1717252338","1717307340"
"4004706585","0","1717231110","1717250416"
"4053808446","0","1716785546","1717226939"
"4054863985","0","1716785298","1717226710"
"2933866817","1","1716727881","1717226549"
"3584210256","0","1716727954","1717226523"
"3382673004","0","1716727917","1717226519"
"4055768012","0","1716954003","1717221878"
"3207566522","0","1716987389","1717221702"
"4055989970","0","1716986915","1717221633"
"2670466221","0","1716977009","1717221533"
"4056026209","0","1716987003","1717221490"
"3750371072","0","1716987133","1717221462"
"4056026339","0","1716987024","1717221412"
"4056026627","0","1716987066","1717221396"
"4021624028","0","1716987453","1717221328"
"4056503284","1","1717071589","1717221200"
"4056863818","0","1717149805","1717221188"
"3958801915","1","1717197951","1717221122"
"4056348518","0","1717167264","1717221015"
"4012158210","0","1716987242","1717009625"
"4056028910","0","1716987402","1717008442"
"4055343516","0","1716890272","1716911044"
"4054850672","1","1716854910","1716878151"
"4055303487","0","1716857601","1716876607"
"4053537906","0","1716509722","1716731634"
"4053588172","1","1716541469","1716731572"
"4052452036","0","1716706790","1716731409"
"4053801418","0","1716625822","1716710069"
"2819548076","0","1716679783","1716709615"
"4053103137","1","1716509699","1716578509"
"4053710861","1","1716545669","1716578297"
"4049945222","0","1716392860","1716493194"
"3975434970","0","1716473111","1716493173"
"4052712515","0","1716370925","1716401726"
"4051224436","0","1716067622","1716130432"
"4050753530","0","1716067765","1716130226"
"4051313540","0","1716107331","1716129185"
"4034800962","0","1715496551","1715586140"
"3771243544","0","1715387214","1715586012"
"4048208016","0","1715490900","1715585792"
"3739622709","0","1715514685","1715584528"
"4047831812","1","1715408478","1715521960"
"4047824942","1","1715399539","1715514954"
"4047895032","0","1715416311","1715502592"
"4047895981","0","1715416292","1715502527"
"4047896088","0","1715416320","1715502343"
"4047853577","0","1715416398","1715502234"
"3239619072","1","1715417122","1715501925"
"4048019811","0","1715442106","1715501922"
"4048008178","0","1715461640","1715501632"
"4048136488","0","1715474988","1715501556"
"4047771021","0","1715475053","1715501425"
"4046888934","0","1715252139","1715340898"
"3424717383","0","1715256925","1715340834"
"3984913100","0","1715263224","1715340755"
"4047210747","0","1715290641","1715340696"
"4046726152","0","1715300506","1715340590"
"4047335911","0","1715300699","1715340451"
"4046509790","0","1715300532","1715340346"
"4046082470","0","1715300669","1715340237"
"4043920046","0","1715301034","1715340176"
"4027941754","0","1715306704","1715340104"
"4028828658","0","1715321664","1715339998"
"3788683437","1","1715306702","1715339647"
"4034422604","0","1715306717","1715339644"
"3955385619","1","1715306875","1715339394"
"4029968106","1","1715307060","1715339010"
"3816647917","0","1715307101","1715338984"
"4027360523","0","1715307117","1715338352"
"4044007104","0","1714640463","1714762678"
"1766477156","1","1714641465","1714762403"
"4044125852","1","1714724907","1714762400"
"4043376218","0","1714547545","1714653484"
"4042835573","0","1714547687","1714635257"
"4042744796","0","1714552402","1714635216"
"4042615443","0","1714552458","1714635138"
"4043473692","0","1714555200","1714634720"
"4043589861","0","1714561506","1714634607"
"4043658344","0","1714570020","1714634548"
"4040441433","0","1714570105","1714634503"
"4043668489","0","1714601606","1714634429"
"4043890068","1","1714616195","1714634341"
"4040512889","0","1714349979","1714459669"
"4040490082","0","1714349992","1714459496"
"4040444434","0","1714350007","1714459432"
"4040292189","1","1714350043","1714458990"
"4039478085","0","1714350329","1714457901"
"4041754533","0","1714351803","1714457794"
"3977562130","0","1714361538","1714457733"
"4042869142","0","1714439163","1714457699"
"4040820676","0","1714043941","1714131205"
"4041349816","0","1714097290","1714129718"
"4039891403","1","1714044802","1714129657"
"3291436612","0","1714050427","1714107013"
"2552775671","0","1714079644","1714106886"
"4040925616","0","1714081100","1714106842"
"3493774507","0","1713829061","1713943658"
"4040181497","0","1713880940","1713943455"
"4040181651","0","1713880967","1713943402"
"4036558468","0","1713190169","1713898445"
"4036882124","0","1713227912","1713898239"
"4036993578","0","1713252766","1713898035"
"4037056434","0","1713264315","1713897789"
"4037321331","0","1713310857","1713897343"
"4037891930","0","1713586911","1713897253"
"3246998122","0","1713674852","1713897176"
"4015055647","0","1713784210","1713897070"
"3862599982","0","1713780881","1713896993"
"4039966468","0","1713865822","1713896946"
"4030733328","0","1713865780","1713889705"
"4039982128","0","1713866235","1713889550"
"4038728051","0","1713712812","1713819474"
"4039266834","0","1713702274","1713819214"
"4035239261","0","1713702240","1713819107"
"4038925676","0","1713701632","1713819057"
"4039196687","0","1713701611","1713819029"
"4039510378","0","1713779256","1713818901"
"4039682134","0","1713797575","1713818896"
"4039536153","0","1713797615","1713818569"
"4032536905","0","1713619327","1713695185"
"4038656561","0","1713626664","1713694790"
"4039108092","0","1713663489","1713694489"
"4037466700","0","1713346266","1713610590"
"4037964314","0","1713444897","1713610084"
"4037523421","0","1713354439","1713606595"
"4038028692","0","1713451208","1713606560"
"4037540994","0","1713359596","1713606474"
"4037971949","0","1713490554","1713606465"
"4038374699","0","1713513506","1713606353"
"4035621677","0","1713553686","1713606292"
"4038342910","0","1713573162","1713606161"
"4038709804","0","1713574771","1713606158"
"4037964723","0","1713585359","1713606078"
"3029219076","0","1713054077","1713215754"
"4036664995","0","1713189230","1713213219"
"4036063303","0","1713066720","1713104876"
"4035766965","0","1713085405","1713104830"
"4035351834","0","1713086163","1713104662"
"4034524427","0","1712758378","1713103103"
"837900086","1","1712790590","1713103038"
"4034816197","0","1712877071","1713096013"
"4033911927","0","1712721051","1713095647"
"4035714618","1","1712986659","1713095350"
"3977446586","0","1712998997","1713095323"
"4035769616","0","1713006630","1713095192"
"4035787025","0","1713002841","1713038464"
"4033790627","0","1712647518","1712775762"
"4034297162","0","1712739563","1712774648"
"4033768674","0","1712707514","1712726669"
"4034255604","0","1712707747","1712726266"
"3969446764","0","1712662180","1712693025"
"3898984864","1","1712674929","1712692957"
"4033957595","0","1712657024","1712692708"
"4032042652","1","1712611788","1712632261"
"4033758120","0","1712615869","1712632157"
"4031980327","0","1712620767","1712632069"
"4033529770","0","1712577274","1712631521"
"4033255176","0","1712575735","1712631329"
"3966091729","0","1712575426","1712602220"
"4033558283","0","1712581770","1712601933"
"4030597249","0","1712582396","1712601886"
"3083456340","1","1712316354","1712552774"
"4032927379","0","1712454762","1712552758"
"4031699281","0","1712495248","1712552704"
"4032777925","1","1712498135","1712498229"
"4031750497","1","1712478150","1712496736"
"4032587364","1","1712478154","1712496735"
"4032550051","1","1712478156","1712496732"
"4030299971","1","1712478159","1712496730"
"4029013130","1","1712478162","1712496729"
"4027482699","1","1712478165","1712496727"
"4028110715","1","1712478167","1712496726"
"4028878566","1","1712478169","1712496723"
"4028443111","1","1712478172","1712496722"
"3559255536","1","1712478173","1712496720"
"4025724415","1","1712478176","1712496719"
"4021616606","1","1712478184","1712496717"
"3997637631","1","1712478189","1712496716"
"4020577724","0","1712478186","1712496227"
"4013748114","0","1712478187","1712496225"
"4029830734","0","1711867897","1712488540"
"4001587429","0","1711859433","1712488389"
"4029801912","0","1711860828","1712488300"
"4030294422","0","1711966020","1712488102"
"4030270475","0","1712008892","1712487912"
"3999723466","0","1712057848","1712487794"
"4031246540","0","1712139196","1712487549"
"4031248896","0","1712139412","1712487435"
"4031556871","0","1712227595","1712487034"
"4031157079","0","1712185185","1712486687"
"3949452977","0","1712319885","1712485918"
"4031762237","0","1712314770","1712485506"
"4032061758","0","1712311142","1712485435"
"4031742145","0","1712228235","1712485291"
"4031744693","0","1712228575","1712485118"
"4031602002","0","1712314793","1712482388"
"4032054091","0","1712315264","1712482310"
"1698700957","1","1712478196","1712481852"
"4021067348","1","1712478210","1712481696"
"4009336237","1","1712478198","1712481693"
"3558051132","0","1712315948","1712478110"
"4032549756","0","1712373590","1712477746"
"4032679773","0","1712410144","1712477644"
"4032143395","0","1712374241","1712411808"
"3061639926","0","1711277272","1712104095"
"3230202800","0","1711277229","1712104092"
"3237677668","0","1711277179","1712104089"
"3584440275","0","1711277143","1712104086"
"3934033069","0","1711277131","1712104083"
"3962823955","0","1711277117","1712104080"
"3981862393","0","1711277104","1712104077"
"3983374512","0","1711277098","1712104075"
"4001056627","0","1711277091","1712104071"
"4008026096","0","1711277079","1712104069"
"4029788861","0","1711857268","1711877258"
"4029107196","0","1711719824","1711877149"
"4029373437","0","1711768013","1711876805"
"4029788830","0","1711857258","1711876744"
"4029068824","0","1711857489","1711876646"
"4028868185","0","1711857563","1711876397"
"4028398274","0","1711857801","1711876355"
"4028322080","0","1711858137","1711876269"
"4018880911","0","1711280963","1711737917"
"4027656037","0","1711458772","1711737905"
"4028123223","0","1711539053","1711737052"
"4028413328","0","1711632928","1711737006"
"4028458487","0","1711688615","1711736872"
"4027968132","0","1711534906","1711735619"
"4028355877","0","1711688608","1711735529"
"4027919327","0","1711635572","1711735453"
"4028461272","0","1711635776","1711735253"
"3891475722","0","1711688610","1711734757"
"3341710582","0","1711688612","1711734580"
"4028902264","0","1711682055","1711722325"
"4026268916","0","1711688617","1711722046"
"3882150699","0","1711688616","1711721978"
"4016672689","0","1711672833","1711706664"
"4026682566","0","1711272210","1711333390"
"4026333187","0","1711255016","1711281506"
"4025704268","0","1711091074","1711272602"
"4024217843","0","1711154735","1711271064"
"4026013461","0","1711182810","1711270819"
"4025718326","0","1711182954","1711270710"
"4025614503","0","1711182985","1711270641"
"4023563011","0","1711183393","1711270563"
"4019459018","0","1711183418","1711270052"
"4023147587","0","1711183452","1711270045"
"4025796631","0","1711189691","1711269812"
"4026195899","0","1711186206","1711210373"
"4026045522","0","1711186587","1711210245"
"3020351828","0","1710934026","1711099673"
"3965251356","0","1710973236","1711099567"
"4025347197","0","1711019067","1711099453"
"4023746610","0","1711019810","1711099248"
"4024215181","0","1710845418","1710942348"
"3149844651","0","1710837995","1710941020"
"4024696649","0","1710902287","1710940732"
"4020239982","0","1710649225","1710940457"
"4023353265","0","1710652138","1710940226"
"4024341457","0","1710837700","1710939491"
"4024178307","0","1710837845","1710939226"
"3814071995","0","1710838016","1710938492"
"4019433069","0","1710838458","1710938102"
"4024330713","0","1710842905","1710937639"
"4023926394","0","1710845071","1710937607"
"4024533472","0","1710869137","1710937554"
"4024149241","0","1710893839","1710937548"
"4024702146","0","1710902344","1710937426"
"3923140548","0","1710755495","1710774602"
"3803140025","0","1710755581","1710774601"
"4023028835","0","1710586421","1710662959"
"4022995665","0","1710627444","1710658828"
"4022527672","0","1710638256","1710658113"
"4022065079","0","1710450691","1710563705"
"4022376959","0","1710460363","1710562082"
"4020467938","0","1710469735","1710561738"
"4022427346","0","1710474124","1710561691"
"4022500097","0","1710487461","1710561549"
"4022590177","0","1710503730","1710561437"
"4022595745","0","1710504604","1710561215"
"4021977823","0","1710447163","1710478253"
"4021656173","0","1710375384","1710409345"
"1613329316","0","1709803776","1710391712"
"4021056530","0","1710261735","1710311043"
"4007177487","0","1710282558","1710310918"
"3870486630","0","1709979199","1710071779"
"4015785963","0","1709962197","1710060241"
"4014869407","0","1709962555","1710060118"
"4019444824","0","1709967767","1710060078"
"4019660274","1","1709962888","1710054952"
"4019629598","0","1710029891","1710053335"
"4019696552","0","1710029903","1710053151"
"4018128655","0","1709686535","1709716316"
"4015560205","0","1709689187","1709715838"
"4018131512","1","1709687047","1709715807"
"4017747104","1","1709627212","1709660149"
"4017551341","0","1709584005","1709660067"
"3780047575","0","1709598965","1709660061"
"3771984354","1","1709635765","1709657764"
"4017217904","0","1709529239","1709619574"
"4017249220","0","1709535839","1709619327"
"3891051529","0","1709593768","1709618441"
"3825771744","0","1709596582","1709618265"
"4016848119","0","1709459617","1709546924"
"4016849748","0","1709459975","1709546235"
"4016932907","0","1709513762","1709546118"
"3994689003","0","1705796554","1709481938"
"3997706430","0","1705925444","1709481896"
"2750718183","1","1705967217","1709481892"
"3998210605","0","1706011852","1709481875"
"3566208182","0","1706054543","1709481842"
"3585292520","0","1706143427","1709481807"
"3780511558","0","1706231934","1709481764"
"3995352800","0","1706246830","1709481689"
"3999345095","0","1706413349","1709481563"
"3047246075","0","1706430663","1709481549"
"4000453569","0","1706499028","1709481434"
"3999813984","0","1706541045","1709481259"
"4000442633","0","1706567604","1709481248"
"4000828540","0","1706567949","1709481202"
"3998996333","0","1706568197","1709481128"
"3997167886","0","1706568827","1709481083"
"4000821239","0","1706632482","1709481030"
"4000537969","0","1706708661","1709481020"
"4001681836","0","1706806223","1709480990"
"4001919182","0","1706782406","1709480930"
"4001959194","0","1707045320","1709480920"
"3999883812","0","1707474340","1709480893"
"4005158736","0","1707528163","1709480857"
"3657064240","1","1707516292","1709480855"
"3784040147","0","1707607808","1709480772"
"4006344539","0","1707665312","1709480748"
"3025615367","1","1707723155","1709480741"
"4007003919","0","1707805366","1709480733"
"4007251985","0","1707872831","1709480716"
"4005159636","0","1707993324","1709480688"
"4000808889","0","1708170782","1709479377"
"4004287134","0","1708173019","1709478982"
"4008772167","0","1708186275","1709478945"
"4001849137","0","1708218445","1709478791"
